system:index,NO2_column_number_density,month,sector,year,.geo
9_000000000000000000cf,,10,Kamembe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d0,,10,Muganza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d1,,10,Mururu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d2,,10,Nkanka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d3,,10,Nkombo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d4,,10,Nkungu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d5,,10,Nyakabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d6,,10,Nyakarenzo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d7,,10,Nzahaha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d8,,10,Rwimbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000d9,,10,Bushekeri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000da,,10,Bushenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000db,,10,Cyato,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000dc,,10,Gihombo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000dd,,10,Kagano,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000de,,10,Kanjongo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000df,,10,Karambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e0,,10,Karengera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e1,,10,Kirimbi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e2,,10,Macuba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e3,,10,Mahembe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e4,,10,Nyabitekeri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e5,,10,Rangiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e6,,10,Ruharambuga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e7,,10,Shangi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e8,,10,Base,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e9,,10,Burega,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000ea,,10,Bushoki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000eb,,10,Buyoga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000ec,,10,Cyinzuzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000ed,,10,Cyungo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000ee,,10,Kinihira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000ef,,10,Kisaro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f0,,10,Masoro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f1,,10,Mbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f2,,10,Murambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f3,,10,Ngoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f4,,10,Ntarabana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f5,,10,Rukozo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f6,,10,Rusiga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f7,,10,Shyrongi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f8,,10,Tumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000f9,,10,Busengo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000fa,,10,Coko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000fb,,10,Cyabingo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000fc,,10,Gakenke,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000fd,,10,Gashenyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000fe,,10,Janja,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000ff,,10,Kamubuga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000100,,10,Karambo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000101,,10,Kivuruga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000102,,10,Mataba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000103,,10,Minazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000104,,10,Mugunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000105,,10,Muhondo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000106,,10,Muyongwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000107,,10,Muzo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000108,,10,Nemba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000109,,10,Ruli,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000010a,,10,Rusasa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000010b,,10,Rushashi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000010c,,10,Busogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000010d,,10,Cyuve,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000010e,,10,Gacaca,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000010f,,10,Gashaki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000110,,10,Gataraga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000111,,10,Kimonyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000112,,10,Kinigi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000113,,10,Muhoza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000114,,10,Muko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000115,,10,Musanze,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000116,,10,Nkotsi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000117,,10,Nyange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000118,,10,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000119,,10,Rwaza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000011a,,10,Shingiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000011b,,10,Bungwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000011c,,10,Butaro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000011d,,10,Cyanika,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000011e,,10,Cyeru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000011f,,10,Gahunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000120,,10,Gatebe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000121,,10,Gitovu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000122,,10,Kagogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000123,,10,Kinoni,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000124,,10,Kinyababa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000125,,10,Kivuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000126,,10,Nemba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000127,,10,Rugarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000128,,10,Rugengabari,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000129,,10,Ruhunde,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000012a,,10,Rusarabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000012b,,10,Rwerere,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000012c,,10,Bukure,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000012d,,10,Bwisige,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000012e,,10,Byumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000012f,,10,Cyumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000130,,10,Giti,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000131,,10,Kageyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000132,,10,Kaniga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000133,,10,Manyagiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000134,,10,Miyove,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000135,,10,Mukarange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000136,,10,Muko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000137,,10,Mutete,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000138,,10,Nyamiyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000139,,10,Nyankenke,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000013a,,10,Rubaya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000013b,,10,Rukomo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000013c,,10,Rushaki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000013d,,10,Rutare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000013e,,10,Ruvune,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000013f,,10,Rwamiko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000140,,10,Shangasha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000141,,10,Fumbwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000142,,10,Gahengeri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000143,,10,Gishali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000144,,10,Karenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000145,,10,Kigabiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000146,,10,Muhazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000147,,10,Munyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000148,,10,Munyiginya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000149,,10,Musha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000014a,,10,Muyumbu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000014b,,10,Mwulire,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000014c,,10,Nyakaliro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000014d,,10,Nzige,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000014e,,10,Rubona,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000014f,,10,Gatunda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000150,,10,Karama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000151,,10,Karangazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000152,,10,Katabagemu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000153,,10,Kiyombe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000154,,10,Matimba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000155,,10,Mimuri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000156,,10,Mukama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000157,,10,Musheri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000158,,10,Nyagatare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000159,,10,Rukomo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000015a,,10,Rwempasha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000015b,,10,Rwimiyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000015c,,10,Tabagwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000015d,,10,Gasange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000015e,,10,Gatsibo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000015f,,10,Gitoki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000160,,10,Kabarore,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000161,,10,Kageyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000162,,10,Kiramuruzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000163,,10,Kiziguro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000164,,10,Muhura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000165,,10,Murambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000166,,10,Ngarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000167,,10,Nyagihanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000168,,10,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000169,,10,Rugarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000016a,,10,Rwimbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000016b,,10,Gahini,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000016c,,10,Kabare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000016d,,10,Kabarondo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000016e,,10,Mukarange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000016f,,10,Murama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000170,,10,Murundi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000171,,10,Mwiri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000172,,10,Ndego,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000173,,10,Nyamirama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000174,,10,Rukara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000175,,10,Ruramira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000176,,10,Rwinkwavu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000177,,10,Gahara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000178,,10,Gatore,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000179,,10,Kigarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000017a,,10,Kigina,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000017b,,10,Kirehe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000017c,,10,Mahama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000017d,,10,Mpanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000017e,,10,Musaza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000017f,,10,Mushikiri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000180,,10,Nasho,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000181,,10,Nyamugari,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000182,,10,Nyarubuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000183,,10,Gashanda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000184,,10,Jarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000185,,10,Karembo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000186,,10,Kazo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000187,,10,Kibungo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000188,,10,Mugesera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000189,,10,Murama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000018a,,10,Mutenderi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000018b,,10,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000018c,,10,Rukira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000018d,,10,Rukumberi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000018e,,10,Rurenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000018f,,10,Sake,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000190,,10,Zaza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000191,,10,Gashora,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000192,,10,Juru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000193,,10,Kamabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000194,,10,Mareba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000195,,10,Mayange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000196,,10,Musenyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000197,,10,Mwogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000198,,10,Ngeruka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000199,,10,Ntarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000019a,,10,Nyamata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000019b,,10,Nyarugenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000019c,,10,Rilima,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000019d,,10,Ruhuha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000019e,,10,Rweru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000019f,,10,Shyara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000000,,11,Gitega,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000001,,11,Kanyinya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000002,,11,Kigali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000003,,11,Kimisagara,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000004,,11,Mageregere,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000005,,11,Muhima,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000006,,11,Nyakabanda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000007,,11,Nyamirambo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000008,,11,Nyarugenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000009,,11,Rwezamenyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000a,,11,Bumbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000b,,11,Gatsata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000c,,11,Gikomero,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000d,,11,Gisozi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000e,,11,Jabana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000000f,,11,Jali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000010,,11,Kacyiru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000011,,11,Kimihurura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000012,,11,Kimironko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000013,,11,Kinyinya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000014,,11,Ndera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000015,,11,Nduba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000016,,11,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000017,,11,Rusororo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000018,,11,Rutunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000019,,11,Gahanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000001a,,11,Gatenga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
